date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
6/10/19,192.58,194.2448,183.6226,1,0,500,0,96290,23725,120015,0.01022727273,0.20015
6/11/19,194.81,194.342,184.0213,1,0,500,0,97405,23725,121130,0.009290505353,0.2113
6/12/19,194.19,194.401,184.4046,1,0,500,0,97095,23725,120820,-0.002559233881,0.2082
6/13/19,194.15,194.4036,184.7779,1,0,500,0,97075,23725,120800,-0.0001655355074,0.208
6/14/19,192.74,194.3514,185.1723,1,0,500,0,96370,23725,120095,-0.005836092715,0.20095
6/17/19,193.89,194.3154,185.572,1,0,500,0,96945,23725,120670,0.004787876265,0.2067
6/18/19,198.45,194.3444,186.0295,1,0,500,0,99225,23725,122950,0.01889450568,0.2295
6/19/19,197.87,194.2998,186.4306,1,0,500,0,98935,23725,122660,-0.002358682391,0.2266
6/20/19,199.46,194.299,186.8622,1,0,500,0,99730,23725,123455,0.006481330507,0.23455
6/21/19,198.78,194.2622,187.3032,1,0,500,0,99390,23725,123115,-0.002754039934,0.23115
6/24/19,198.58,194.2548,187.6365,1,0,500,0,99290,23725,123015,-0.0008122487106,0.23015
6/25/19,195.57,194.1888,187.9278,1,0,500,0,97785,23725,121510,-0.01223428037,0.2151
6/26/19,199.8,194.2002,188.2606,1,0,500,0,99900,23725,123625,0.01740597482,0.23625
6/27/19,199.74,194.21,188.5455,1,0,500,0,99870,23725,123595,-0.000242669363,0.23595
6/28/19,197.92,194.1058,188.7829,1,0,500,0,98960,23725,122685,-0.007362757393,0.22685
7/1/19,201.55,194.0596,189.056,1,0,500,0,100775,23725,124500,0.01479398459,0.245
7/2/19,202.73,194.0236,189.3739,1,0,500,0,101365,23725,125090,0.004738955823,0.2509
7/3/19,204.41,193.9622,189.7139,1,0,500,0,102205,23725,125930,0.006715165081,0.2593
7/5/19,204.23,193.9036,190.0619,1,0,500,0,102115,23725,125840,-0.0007146827603,0.2584
7/8/19,200.02,193.7984,190.3532,1,0,500,0,100010,23725,123735,-0.01672759059,0.23735
7/9/19,201.24,193.7372,190.6638,1,0,500,0,100620,23725,124345,0.004929890492,0.24345
7/10/19,203.23,193.7096,190.9881,1,0,500,0,101615,23725,125340,0.008001930114,0.2534
7/11/19,201.75,193.7312,191.3014,1,0,500,0,100875,23725,124600,-0.00590394128,0.246
7/12/19,203.3,193.5868,191.6251,1,0,500,0,101650,23725,125375,0.006219903692,0.25375
7/15/19,205.21,193.508,191.9569,1,0,500,0,102605,23725,126330,0.007617148554,0.2633
7/16/19,204.5,193.363,192.2913,1,0,500,0,102250,23725,125975,-0.00281010053,0.25975
7/17/19,203.35,193.2604,192.5951,1,0,500,0,101675,23725,125400,-0.004564397698,0.254
7/18/19,205.66,193.3164,192.9094,1,0,500,0,102830,23725,126555,0.009210526316,0.26555
7/19/19,202.59,193.3102,193.192,1,0,500,0,101295,23725,125020,-0.01212911382,0.2502
7/22/19,207.22,193.4402,193.5155,0,-1,0,-500,0,127335,127335,0.01851703727,0.27335
7/23/19,208.84,193.6734,193.8724,0,0,0,0,0,127335,127335,0,0.27335
7/24/19,208.67,194.1324,194.2094,0,0,0,0,0,127335,127335,0,0.27335
7/25/19,207.02,194.4996,194.5211,0,0,0,0,0,127335,127335,0,0.27335
7/26/19,207.74,194.836,194.8432,0,0,0,0,0,127335,127335,0,0.27335
7/29/19,209.68,195.228,195.1948,1,1,500,500,104840,22495,127335,0,0.27335
7/30/19,208.78,195.6236,195.5576,1,0,500,0,104390,22495,126885,-0.003533985157,0.26885
7/31/19,213.04,196.2226,195.9589,1,0,500,0,106520,22495,129015,0.01678685424,0.29015
8/1/19,208.43,196.6592,196.2542,1,0,500,0,104215,22495,126710,-0.0178661396,0.2671
8/2/19,204.02,197.084,196.4853,1,0,500,0,102010,22495,124505,-0.01740194144,0.24505
8/5/19,193.34,197.3576,196.6016,1,0,500,0,96670,22495,119165,-0.04288984378,0.19165
8/6/19,197,197.7182,196.7343,1,0,500,0,98500,22495,120995,0.01535685814,0.20995
8/7/19,199.04,198.1344,196.8635,1,0,500,0,99520,22495,122015,0.008430100417,0.22015
8/8/19,203.43,198.6554,197.0176,1,0,500,0,101715,22495,124210,0.01798959144,0.2421
8/9/19,200.99,199.1092,197.1622,1,0,500,0,100495,22495,122990,-0.009822075517,0.2299
8/12/19,200.48,199.6174,197.2854,1,0,500,0,100240,22495,122735,-0.002073339296,0.22735
8/13/19,208.97,200.3308,197.4242,1,0,500,0,104485,22495,126980,0.03458671121,0.2698
8/14/19,202.75,200.793,197.5412,1,0,500,0,101375,22495,123870,-0.02449204599,0.2387
8/15/19,201.74,201.177,197.6712,1,0,500,0,100870,22495,123365,-0.004076854767,0.23365
8/16/19,206.5,201.6026,197.8683,1,0,500,0,103250,22495,125745,0.01929234386,0.25745
8/19/19,210.35,202.0066,198.0871,1,0,500,0,105175,22495,127670,0.01530875979,0.2767
8/20/19,210.36,202.3622,198.3035,1,0,500,0,105180,22495,127675,3.92E-05,0.27675
8/21/19,212.64,202.7188,198.5304,1,0,500,0,106320,22495,128815,0.008928921089,0.28815
8/22/19,212.46,203.0842,198.7426,1,0,500,0,106230,22495,128725,-0.0006986763964,0.28725
8/23/19,202.64,203.254,198.8288,1,0,500,0,101320,22495,123815,-0.0381433288,0.23815
8/26/19,206.49,203.529,198.9402,1,0,500,0,103245,22495,125740,0.01554738925,0.2574
8/27/19,204.16,203.7344,199.0249,1,0,500,0,102080,22495,124575,-0.00926515031,0.24575
8/28/19,205.53,203.876,199.1102,1,0,500,0,102765,22495,125260,0.005498695565,0.2526
8/29/19,209.01,204.0988,199.1993,1,0,500,0,104505,22495,127000,0.0138911065,0.27
8/30/19,208.74,204.2844,199.2917,1,0,500,0,104370,22495,126865,-0.001062992126,0.26865
9/3/19,205.7,204.4228,199.3425,1,0,500,0,102850,22495,125345,-0.0119812399,0.25345
9/4/19,209.19,204.635,199.4449,1,0,500,0,104595,22495,127090,0.01392157645,0.2709
9/5/19,213.28,204.9892,199.589,1,0,500,0,106640,22495,129135,0.01609095916,0.29135
9/6/19,213.26,205.2584,199.7293,1,0,500,0,106630,22495,129125,-7.74E-05,0.29125
9/9/19,214.17,205.547,199.8785,1,0,500,0,107085,22495,129580,0.003523717328,0.2958
9/10/19,216.7,205.9226,200.0142,1,0,500,0,108350,22495,130845,0.009762308998,0.30845
9/11/19,223.59,206.3634,200.2115,1,0,500,0,111795,22495,134290,0.02632886239,0.3429
9/12/19,223.085,206.7705,200.39705,1,0,500,0,111542.5,22495,134037.5,-0.001880259141,0.340375
9/13/19,218.75,207.0573,200.50975,1,0,500,0,109375,22495,131870,-0.01617084771,0.3187
9/16/19,219.9,207.3707,200.63715,1,0,500,0,109950,22495,132445,0.004360354895,0.32445
9/17/19,220.7,207.7843,200.79135,1,0,500,0,110350,22495,132845,0.00302012156,0.32845
9/18/19,222.77,208.2149,200.97605,1,0,500,0,111385,22495,133880,0.007791034664,0.3388
9/19/19,220.96,208.5695,201.13955,1,0,500,0,110480,22495,132975,-0.006759784882,0.32975
